City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
288,nova sintra,14.8667,-24.7167,20.79,85,100,7.77,CV,1685152930
289,bathsheba,13.2167,-59.5167,26.34,89,75,6.17,BB,1685152932
290,fale old settlement,-9.3852,-171.2468,28.42,73,93,2.68,TK,1685152934
291,timaru,-44.4,171.25,15.6,60,90,1.34,NZ,1685152935
292,trairi,-3.2778,-39.2689,25.06,90,14,3.17,BR,1685152937
293,port alfred,-33.5906,26.891,12.81,60,0,3.83,ZA,1685152937
294,labrador city,52.9463,-66.9114,10.95,46,100,2.06,CA,1685152938
295,saranac lake,44.3295,-74.1313,9.53,64,3,0.96,US,1685152842
296,aghajari,30.7006,49.8315,30.93,24,2,3.27,IR,1685152940
297,mil'kovo,55.6078,37.7956,15.23,86,49,2.17,RU,1685152940
298,castillos,-34.1667,-53.8333,15.89,96,24,4.15,UY,1685152941
299,enewetak,11.3474,162.3373,28.06,75,100,7.1,MH,1685152942
300,xinmin,41.9908,122.8253,21.62,57,100,6.45,CN,1685152944
301,port douglas,-16.4833,145.4667,24.12,62,52,2.74,AU,1685152946
302,turpan,42.9333,89.1667,26.8,19,100,1.2,CN,1685152947
303,yerofey pavlovich,53.9667,121.9667,5.66,91,100,3.14,RU,1685152948
304,penzance,50.1186,-5.5371,10.38,80,3,6.44,GB,1685152950
305,duisburg,51.4333,6.75,10.04,78,0,3.09,DE,1685152926
306,omdurman,15.6445,32.4777,32.71,24,1,2.97,SD,1685152951
307,turkmenbasy,40.0222,52.9552,19.43,82,0,4.12,TM,1685152952
308,ambovombe,-25.1667,46.0833,18.33,79,3,2.38,MG,1685152953
309,nyakahanga,-1.6033,31.1414,14.44,92,100,1.63,TZ,1685152954
310,egilsstadir,65.2653,-14.3948,6.95,61,0,6.69,IS,1685152954
311,misratah,32.3754,15.0925,19.35,77,6,6.99,LY,1685152955
312,minas de marcona,-15.2119,-75.1103,14.41,88,100,5.96,PE,1685152956
313,chivhu,-19.0211,30.8922,10.55,57,0,1.74,ZW,1685152957
314,aver-o-mar,41.4078,-8.7812,17.31,72,0,3.6,PT,1685152958
315,koundara,12.4833,-13.3,28.07,72,100,3.72,GN,1685152960
316,hohhot,40.8106,111.6522,18.84,48,20,3.0,CN,1685152960
317,ta`u,-14.2336,-169.5144,28.13,75,82,6.07,AS,1685152961
318,guerrero negro,27.9769,-114.0611,16.61,74,16,9.28,MX,1685152962
319,kristiansund,63.1115,7.732,7.36,81,100,2.06,NO,1685152963
320,tromso,69.6496,18.957,2.01,64,75,9.26,NO,1685152965
321,veraval,20.9,70.3667,28.49,78,4,7.65,IN,1685152965
322,sisimiut,66.9395,-53.6735,1.29,76,100,16.34,GL,1685152966
323,luanda,-8.8368,13.2343,25.0,83,75,1.54,AO,1685152436
324,necochea,-38.5473,-58.7368,11.12,71,80,5.4,AR,1685152967
325,corozal,9.3151,-75.2928,24.45,93,79,2.45,CO,1685152970
326,letlhakeng,-24.0944,25.0298,14.71,36,100,1.26,BW,1685152971
327,adrar,20.5022,-10.0711,24.25,59,100,6.91,MR,1685152971
328,laascaanood,8.4774,47.3597,23.3,77,74,9.69,SO,1685152972
329,oruro,-17.9833,-67.15,8.14,25,93,1.92,BO,1685152690
330,asosa,10.0667,34.5333,20.33,68,100,1.6,ET,1685152973
331,kindu,-2.95,25.95,21.29,92,100,0.49,CD,1685152973
332,piacabucu,-10.4056,-36.4344,24.11,88,33,1.83,BR,1685152973
333,bardai,11.65,7.2333,25.39,71,100,5.08,NG,1685152974
334,honggang,46.4667,124.8667,22.56,12,84,6.15,CN,1685152974
335,saint-joseph,-21.3667,55.6167,21.21,84,100,4.41,RE,1685152975
336,canutama,-6.5339,-64.3831,23.58,97,100,0.42,BR,1685152975
337,taltal,-25.4,-70.4833,18.75,63,99,2.64,CL,1685152876
338,mthatha,-31.5889,28.7844,6.73,65,74,2.14,ZA,1685152976
339,nerchinsk,51.9833,116.5833,11.57,44,100,6.24,RU,1685152977
340,nizhniy ingash,56.2,96.53,11.08,72,100,2.48,RU,1685152977
341,barcelos,41.5388,-8.6151,17.08,93,86,1.13,PT,1685152977
342,port elizabeth,-33.918,25.5701,7.16,87,0,1.03,ZA,1685152978
343,chorozinho,-4.3003,-38.4978,23.2,93,76,0.78,BR,1685152978
344,menongue,-14.6585,17.691,20.49,48,100,2.14,AO,1685152979
345,igarka,67.4667,86.5833,10.07,66,9,5.33,RU,1685152979
346,limerick,52.6647,-8.6231,11.97,93,15,0.66,IE,1685152980
347,saint john,45.2727,-66.0677,9.0,93,40,1.54,CA,1685152980
348,aykhal,66.0,111.5,2.63,96,100,3.38,RU,1685152980
349,peniche,39.3558,-9.3811,16.27,89,100,3.09,PT,1685152980
350,chuguyevka,44.1653,133.8633,21.96,46,100,3.49,RU,1685152981
351,volodymyr-volynskyi,50.8525,24.3236,9.54,93,4,4.54,UA,1685152981
352,savanna-la-mar,18.219,-78.1332,28.97,86,2,1.1,JM,1685152983
353,metlili chaamba,32.2667,3.6333,21.52,33,0,4.12,DZ,1685152984
354,sipalay,9.75,122.5,29.22,70,100,3.54,PH,1685152985
355,axim,4.8699,-2.2405,26.35,89,89,3.14,GH,1685152985
356,lospalos,-8.5186,127.0025,25.23,60,7,5.26,TL,1685152986
357,san borja,-14.8167,-66.85,24.18,87,39,1.29,BO,1685152990
358,kapit,2.0167,112.9333,30.7,67,80,0.33,MY,1685152990
359,phan rang-thap cham,11.5667,108.9833,30.58,61,66,1.57,VN,1685152991
360,paso de los libres,-29.7131,-57.0899,20.02,94,75,0.0,AR,1685152884
361,mariental,-24.6333,17.9667,11.91,44,95,3.89,NA,1685152993
362,mangrol,21.1167,70.1167,28.23,80,1,7.74,IN,1685152994
363,yazihan,38.5947,38.18,9.15,100,40,3.09,TR,1685152995
364,sorong,-0.8833,131.25,29.41,61,31,8.11,ID,1685152780
365,strelka,58.0728,93.0344,13.74,44,12,2.82,RU,1685152998
366,bereznik,62.8551,42.7072,9.52,75,83,1.28,RU,1685152999
367,hadibu,12.65,54.0333,29.48,72,64,3.29,YE,1685153000
368,wucheng,29.6008,118.175,25.9,90,100,1.08,CN,1685153000
369,valparaiso,-33.0393,-71.6273,15.8,57,75,2.06,CL,1685152988
370,zhaotong,27.3167,103.7167,21.33,56,5,2.26,CN,1685153003
371,altamont,42.2068,-121.7372,21.89,30,0,7.2,US,1685153004
372,mili,6.0815,171.735,27.09,81,100,6.27,MH,1685153005
373,honefoss,60.168,10.2565,7.74,74,84,0.89,NO,1685153005
374,kismayo,-0.3582,42.5454,26.15,75,78,5.46,SO,1685153007
375,severo-yeniseyskiy,60.3725,93.0408,6.78,64,100,1.95,RU,1685153009
376,lijiang,26.8688,100.2207,18.76,60,50,2.24,CN,1685153010
377,harihar,14.5167,75.8,25.13,73,62,5.03,IN,1685153010
378,banda aceh,5.5577,95.3222,28.99,70,42,5.65,ID,1685153011
379,katsuura,35.1333,140.3,20.92,60,100,3.53,JP,1685153012
380,kokopo,-4.352,152.2633,28.95,69,97,3.82,PG,1685153013
381,afsin,38.2477,36.914,12.63,64,96,0.91,TR,1685153014
382,pimenta bueno,-11.6725,-61.1936,23.53,88,93,0.28,BR,1685153015
383,serchhip,23.3,92.8333,23.33,75,6,0.08,IN,1685153016
384,bra,44.703,7.8556,17.97,74,9,1.53,IT,1685153017
385,chulakkurgan,43.765,69.1814,21.01,32,1,0.76,KZ,1685153017
386,urangan,-25.3,152.9,19.05,51,0,3.67,AU,1685153018
387,yemva,62.59,50.8594,13.02,91,70,2.32,RU,1685153020
388,wynyard,-41.0,145.7167,12.21,76,100,5.79,AU,1685153020
389,san angelo,31.4638,-100.437,25.16,67,100,2.24,US,1685152736
390,cole harbour,44.6724,-63.4751,7.77,84,100,4.12,CA,1685153022
391,madalena,41.2162,-8.3345,16.32,85,32,1.76,PT,1685153023
392,las tablas,7.7667,-80.2833,25.65,99,91,1.46,PA,1685153024
393,pacific grove,36.6177,-121.9166,15.69,79,5,1.79,US,1685152850
394,kanniyakumari,8.0833,77.5667,28.46,75,21,7.2,IN,1685153025
395,selfoss,63.9331,-20.9971,4.47,90,100,17.88,IS,1685153026
396,barra de santo antonio,-9.4047,-35.5072,23.6,84,5,3.9,BR,1685153027
397,namibe,-15.1961,12.1522,19.29,79,0,2.41,AO,1685153027
398,isangel,-19.55,169.2667,28.06,54,40,1.54,VU,1685153028
399,vilyuchinsk,52.9306,158.4028,18.15,61,100,0.45,RU,1685153029
400,kalamata,37.0389,22.1142,19.5,70,20,2.06,GR,1685153030
401,bel ombre,-4.6167,55.4167,27.91,69,75,8.23,SC,1685153031
402,village of campton hills,41.9366,-88.3975,16.03,40,0,3.6,US,1685153031
403,mar del plata,-38.0023,-57.5575,12.01,70,0,4.12,AR,1685152697
404,kouango,4.9934,19.9619,23.1,95,99,1.57,CF,1685153034
405,bailesti,44.0167,23.35,13.95,90,24,0.37,RO,1685153034
406,borrazopolis,-23.9411,-51.5875,16.57,83,100,1.64,BR,1685153034
407,faya-largeau,17.9257,19.1043,33.57,12,0,2.54,TD,1685153035
408,coahuayana de hidalgo,18.7,-103.6583,25.79,81,2,1.36,MX,1685153035
409,i-n-salah,27.1935,2.4607,27.48,17,58,4.35,DZ,1685153036
410,chabahar,25.2919,60.643,30.64,65,11,3.79,IR,1685153036
411,'ain el hadjar,34.7585,0.1453,19.63,43,21,10.92,DZ,1685153037
412,mercedes,-34.6515,-59.4307,13.25,75,14,3.96,AR,1685153037
413,la'ie,21.6477,-157.9253,27.78,64,14,4.02,US,1685153038
414,timbuktu,16.7735,-3.0074,31.3,17,95,8.19,ML,1685153038
415,darwin,-12.4611,130.8418,29.38,39,0,6.17,AU,1685152954
416,la passe,45.5549,-0.8967,18.13,94,1,3.91,FR,1685153039
417,fortuna,40.5982,-124.1573,12.74,92,100,5.14,US,1685153039
418,cidreira,-30.1811,-50.2056,21.15,78,86,3.48,BR,1685153040
419,acarau,-2.8856,-40.12,25.73,85,66,4.65,BR,1685153040
420,fada,9.5667,8.3,21.01,92,67,1.17,NG,1685153040
421,hithadhoo,-0.6,73.0833,28.07,77,90,4.11,MV,1685153041
422,san antonio de pale,-1.4014,5.6325,26.03,83,99,7.17,GQ,1685152880
423,heerenveen,52.95,5.9333,8.88,93,15,2.68,NL,1685153041
424,montecristo,8.2971,-74.4733,24.76,98,99,0.33,CO,1685153042
425,kyshtovka,56.555,76.6271,13.41,46,49,2.89,RU,1685153043
426,santa rita do sapucai,-22.2522,-45.7033,16.16,89,17,0.67,BR,1685153044
427,catriel,-37.8791,-67.7956,8.48,38,16,11.35,AR,1685153047
428,cofradia,15.4,-88.15,28.29,69,100,0.41,HN,1685153048
429,fernie,49.5,-115.0687,18.05,62,81,0.4,CA,1685152871
430,jackson,42.4165,-122.8345,26.53,34,99,4.53,US,1685152833
431,swan hill,-35.3378,143.5544,13.04,71,100,3.78,AU,1685153049
432,malango,-2.9627,119.9001,26.41,66,49,1.28,ID,1685153050
433,fiambala,-27.6871,-67.6149,17.37,38,100,0.6,AR,1685153050
434,macon,39.8667,-88.9668,19.92,41,0,4.63,US,1685153051
435,callao,-12.0667,-77.15,22.16,73,75,7.2,PE,1685153052
436,antsiranana,-12.2787,49.2917,23.54,81,5,6.83,MG,1685153052
437,ceelbuur,4.685,46.6176,24.74,83,55,5.36,SO,1685153053
438,dudinka,69.4058,86.1778,4.79,78,31,8.09,RU,1685153054
439,zheleznodorozhnyy,55.7503,38.0042,15.24,85,40,2.02,RU,1685153055
440,mossel bay,-34.1831,22.146,6.96,53,0,2.79,ZA,1685153055
441,muroto-misakicho,33.2833,134.15,20.66,78,100,3.41,JP,1685153056
442,susuman,62.7833,148.1667,7.3,47,40,3.75,RU,1685153061
443,taro,-8.3862,115.28,24.0,62,67,2.3,ID,1685153061
444,laguna,38.421,-121.4238,25.25,60,0,5.66,US,1685153062
445,san patricio,28.017,-97.5169,27.13,67,67,4.3,US,1685153062
446,luchegorsk,46.4764,134.2569,20.67,40,100,7.42,RU,1685153063
447,enola,40.2901,-76.9339,15.57,64,0,2.06,US,1685153064
448,mvomero,-6.25,38.6667,20.11,98,84,1.64,TZ,1685153066
449,the pas,53.8251,-101.2541,9.01,100,100,2.06,CA,1685153066
450,tavda,58.0425,65.2726,17.92,55,90,2.64,RU,1685153066
451,bissau,11.8636,-15.5977,26.85,84,100,2.73,GW,1685153067
452,chernomorskoye,45.5039,32.6997,16.24,90,4,3.52,UA,1685153067
453,coyhaique,-45.5752,-72.0662,0.34,69,0,1.54,CL,1685153068
454,lazaro cardenas,17.9583,-102.2,27.83,75,47,1.92,MX,1685153069
455,mahanje,-9.9333,35.3333,13.13,94,8,1.02,TZ,1685153070
456,mochudi,-24.4167,26.15,15.93,34,100,0.78,BW,1685153071
457,muisne,0.6,-80.0333,26.25,84,70,0.58,EC,1685153072
458,santa cruz,-17.8,-63.1667,24.7,88,91,5.14,BO,1685152810
459,dubbo,-32.25,148.6167,12.07,62,75,3.6,AU,1685152879
460,san miguel,13.4833,-88.1833,24.82,87,100,1.02,SV,1685153074
461,camana,-16.6228,-72.7111,19.2,85,96,2.5,PE,1685153075
462,harstad,68.799,16.5293,2.66,98,87,4.92,NO,1685153076
463,chimoio,-19.1164,33.4833,16.92,94,0,0.46,MZ,1685153076
464,port augusta,-32.5,137.7667,15.22,56,99,4.02,AU,1685153077
465,la ronge,55.1001,-105.2842,16.14,63,75,2.57,CA,1685153077
466,mulino,56.2892,42.9201,13.54,89,66,1.27,RU,1685153078
467,port blair,11.6667,92.75,30.02,74,40,3.09,IN,1685152832
468,duyun,26.2667,107.5167,23.32,84,99,5.12,CN,1685153079
469,spanish wells,26.323,-81.7957,22.76,91,0,3.6,US,1685153080
470,novo aripuana,-5.1206,-60.3797,25.11,88,67,0.94,BR,1685153082
471,sao felix do xingu,-6.6447,-51.995,22.08,88,6,0.97,BR,1685153083
472,coihueco,-36.6167,-71.8333,7.41,87,40,1.54,CL,1685152836
473,lagoa,39.05,-27.9833,16.8,72,100,7.38,PT,1685153085
474,novyy urgal,51.0736,132.5642,16.0,29,81,7.82,RU,1685153086
475,sangkhla buri,15.1555,98.4536,29.18,64,69,1.25,TH,1685153087
476,haiku-pauwela,20.9219,-156.3051,26.01,69,40,8.75,US,1685153088
477,timimoun,29.2639,0.231,25.21,12,0,3.09,DZ,1685153089
478,coquimbo,-29.9533,-71.3436,14.85,77,0,2.57,CL,1685152963
479,makarov,48.6333,142.8,13.53,72,99,4.23,RU,1685153091
480,toulepleu guere,6.574,-8.4259,22.58,99,100,1.37,CI,1685153092
481,nadi,-17.8,177.4167,28.0,39,20,3.6,FJ,1685153092
482,san felice circeo,41.2372,13.0942,20.51,81,32,3.01,IT,1685153092
483,khosta,43.5147,39.8689,15.03,100,75,2.0,RU,1685152928
484,vernon,50.2581,-119.2691,27.01,31,9,0.51,CA,1685152897
485,shahr-e kord,32.3256,50.8644,15.32,52,13,0.32,IR,1685153094
486,gornozavodsk,58.3758,58.3211,17.9,63,100,1.2,RU,1685153095
487,tshabong,-26.05,22.45,11.12,24,100,3.22,BW,1685153095
488,tofol,5.3248,163.0078,27.27,81,100,7.4,FM,1685153096
489,crane,31.3974,-102.3501,23.05,71,99,7.4,US,1685153096
490,dazhong,33.1997,120.4578,25.08,82,99,6.99,CN,1685153097
491,ljungsbro,58.5167,15.5,4.16,78,84,2.06,SE,1685153097
492,aras-asan,8.8908,126.3033,29.67,66,97,2.31,PH,1685153097
493,kalaleh,37.3807,55.4916,23.93,52,28,0.97,IR,1685153098
494,nguigmi,14.2495,13.1092,30.18,26,83,0.56,NE,1685153098
495,hasaki,35.7333,140.8333,26.27,60,100,4.95,JP,1685153098
496,champerico,14.3,-91.9167,28.63,72,14,2.27,GT,1685153098
497,kavaratti,10.5669,72.642,29.52,73,4,4.54,IN,1685153099
498,weno,7.4515,151.8468,29.97,74,100,2.06,FM,1685153099
499,timmins,48.4669,-81.3331,21.9,21,20,2.06,CA,1685152941
500,sinabang,2.4803,96.3801,27.59,80,93,2.59,ID,1685153105
501,kirakira,-10.4544,161.9205,27.62,83,63,2.21,SB,1685153106
502,mions,45.6643,4.9499,17.17,77,0,2.06,FR,1685153108
503,east ballina,-28.8667,153.5833,19.89,60,86,7.03,AU,1685153109
504,sokoni,-6.4333,39.55,26.49,68,63,7.1,TZ,1685153110
505,luganville,-15.5333,167.1667,26.99,53,7,2.44,VU,1685153111
506,puerto deseado,-47.7503,-65.8938,4.68,54,70,13.86,AR,1685153114
507,zhalantun,48.0,122.7167,19.93,17,2,9.91,CN,1685153114
508,portland,45.5234,-122.6762,28.33,49,73,0.89,US,1685152645
509,kirensk,57.7853,108.1119,13.37,50,54,2.29,RU,1685153117
510,khandyga,62.6667,135.6,11.15,42,97,2.0,RU,1685153117
511,amethi,26.15,81.8167,27.73,50,0,2.13,IN,1685153118
512,luwuk,-0.9516,122.7875,29.08,68,45,2.92,ID,1685153118
513,yuzhno-sakhalinsk,46.9581,142.7337,17.79,68,40,7.0,RU,1685153119
514,yung shue wan,22.2333,114.1167,30.74,83,58,0.45,HK,1685153121
515,kapa'a,22.0752,-159.319,27.99,66,40,7.2,US,1685153122
516,sao joao da barra,-21.6403,-41.0511,22.29,75,18,2.41,BR,1685153123
517,erenhot,43.6475,111.9767,23.11,32,100,8.56,CN,1685153123
518,kegeyli shahar,42.7767,59.6078,21.05,22,76,3.92,UZ,1685153126
519,kudahuvadhoo,2.6708,72.8944,28.48,75,4,4.17,MV,1685153127
520,mulayjah,27.271,48.4242,32.13,29,51,2.66,SA,1685153127
521,carolina beach,34.0352,-77.8936,15.57,86,100,10.63,US,1685153128
522,brisas de zicatela,15.8369,-97.0419,26.29,73,75,4.12,MX,1685153129
523,abashiri,44.0213,144.2697,22.16,49,75,6.17,JP,1685153129
524,kill devil hills,36.0307,-75.676,16.1,73,0,8.75,US,1685152918
525,mokhsogollokh,61.4681,128.9203,11.46,39,29,3.26,RU,1685153130
526,talodi,10.6325,30.3797,31.05,40,100,2.26,SD,1685153131
527,tucuma,-0.1833,-50.05,24.51,93,86,2.38,BR,1685152879
528,kolonia town,6.964,158.206,30.0,79,100,2.06,FM,1685153133
529,alice springs,-23.7,133.8833,13.75,38,3,7.2,AU,1685153134
530,boa vista,2.8197,-60.6733,26.99,83,40,1.03,BR,1685153135
531,ilha de mocambique,-15.0342,40.7358,24.03,64,0,1.99,MZ,1685153136
532,tsiombe,-25.3,45.4833,17.77,82,2,2.26,MG,1685153136
533,kirando,-7.4167,30.6,22.27,65,71,3.54,TZ,1685153137
534,sept-iles,50.2001,-66.3821,8.29,84,75,2.06,CA,1685153138
535,martapura,-3.4167,114.85,30.83,62,18,1.39,ID,1685153139
536,dakhla,23.6848,-15.958,18.61,80,98,2.75,EH,1685153140
537,burutu,5.3509,5.5076,26.52,89,100,2.27,NG,1685153140
538,hopkinton,41.4612,-71.7776,15.27,82,0,3.09,US,1685153142
539,abidjan,5.3094,-4.0197,26.98,100,75,5.14,CI,1685153142
540,esmeraldas,-19.7625,-44.3139,18.58,80,20,2.19,BR,1685152995
541,bhamo,24.2667,97.2333,27.9,69,16,0.6,MM,1685153143
542,sao tome,0.3365,6.7273,26.23,87,100,5.28,ST,1685153144
543,general acha,-37.377,-64.6043,10.59,43,98,6.79,AR,1685153144
544,bria,6.5423,21.9863,21.58,91,100,2.08,CF,1685153145
545,pocri,8.2667,-80.55,27.9,83,100,1.25,PA,1685153145
546,boden,65.8252,21.6886,3.0,49,4,3.38,SE,1685153146
547,howrah,22.5892,88.3103,28.0,83,20,3.09,IN,1685152959
548,inhambane,-23.865,35.3833,20.81,81,96,1.73,MZ,1685153103
549,al ghayzah,16.2079,52.176,28.24,75,1,2.05,YE,1685153147
550,cedeira,43.6797,-8.0209,16.88,85,40,4.72,ES,1685153148
551,plastun,44.7561,136.2939,22.92,40,100,3.8,RU,1685153148
552,eureka,40.8021,-124.1637,12.89,87,65,0.89,US,1685153149
553,tessaoua,13.7574,7.9874,29.38,48,100,4.44,NE,1685153149
554,askoy,60.4092,5.226,8.86,91,75,4.63,NO,1685153150
555,constantia,44.1833,28.65,15.39,92,96,4.06,RO,1685153045
556,bhindar,24.5,74.1833,27.14,69,29,9.05,IN,1685153150
557,amos,48.5669,-78.1162,13.13,61,76,3.06,CA,1685153151
558,robstown,27.7903,-97.6689,27.08,75,0,2.57,US,1685153152
559,selkirk,50.1436,-96.8845,30.08,36,1,1.79,CA,1685153152
560,melekeok village,7.4957,134.6367,28.37,81,99,11.31,PW,1685153153
561,uturoa,-16.7333,-151.4333,27.75,72,82,7.05,PF,1685153153
562,asau,46.4333,26.4,15.51,90,8,2.39,RO,1685153154
563,queenstown,-31.8976,26.8753,4.16,50,38,2.02,ZA,1685153154
564,saint-leu,-21.15,55.2833,21.48,92,97,3.78,RE,1685153154
565,nantucket,41.2835,-70.0995,11.67,87,0,1.54,US,1685153155
566,yambio,4.5721,28.3955,20.0,93,64,1.7,SS,1685153155
567,san ignacio,17.1561,-89.0714,30.08,62,53,0.0,BZ,1685153059
568,grand baie,-20.0182,57.5802,24.39,76,87,4.85,MU,1685152684
569,sengkang,-4.1279,120.0297,29.34,68,100,2.58,ID,1685153156
570,yushu,44.8,126.5333,21.18,47,100,3.19,CN,1685153157
571,mahina,-17.5065,-149.489,29.86,70,20,4.12,PF,1685153157
572,palghar,19.6833,72.75,29.45,65,52,4.81,IN,1685153157
573,myeik,12.4333,98.6,29.91,68,36,4.6,MM,1685153158
574,sagauli,26.7833,84.7333,27.13,64,0,1.27,IN,1685153158
575,jayuya,18.2186,-66.5916,25.33,93,12,0.45,PR,1685153158
576,phang nga,8.4509,98.5298,29.02,74,98,2.91,TH,1685153158
